Order_ID,Order_Date,Product_ID,Sales_Rep_ID,Region_ID,Quantity_Sold,Unit_Price,Total_Sales,Profit,Return_Flag,Time,Year,Month,Day_of_Week,Hour
1304,2023-05-27,203,301,101,7,300,2103,631,TRUE,10:05,2023,5,Saturday,10
1305,2023-09-07,203,301,101,4,316,1263,189,TRUE,06:23,2023,9,Thursday,6
1306,2023-11-06,204,303,104,1,181,181,31,FALSE,17:20,2023,11,Monday,17
1307,2024-09-21,202,301,103,3,162,487,93,FALSE,13:05,2024,9,Saturday,13
1308,2023-01-22,201,301,104,3,303,909,191,FALSE,01:03,2023,1,Sunday,1
1309,2023-04-01,201,303,105,5,321,1605,401,FALSE,15:13,2023,4,Saturday,15
1310,2024-04-26,201,305,103,3,43,130,39,FALSE,14:50,2024,4,Friday,14
1311,2023-06-29,205,303,105,3,122,367,55,FALSE,16:09,2023,6,Thursday,16
1312,2023-08-28,203,304,101,6,197,1179,200,TRUE,03:43,2023,8,Monday,3
1313,2024-01-01,204,305,104,8,387,3095,588,FALSE,09:59,2024,1,Monday,9
1314,2023-09-16,205,304,103,10,375,3754,788,FALSE,10:19,2023,9,Saturday,10
1315,2024-02-27,205,303,104,1,236,236,59,FALSE,12:50,2024,2,Tuesday,12
1316,2022-10-29,203,302,105,3,260,779,234,TRUE,06:11,2022,10,Saturday,6
1317,2023-09-09,205,303,102,10,279,2788,418,FALSE,06:35,2023,9,Saturday,6
1318,2024-08-06,205,304,105,1,154,154,26,FALSE,09:04,2024,8,Tuesday,9
1319,2023-06-02,203,305,101,3,118,353,67,FALSE,07:04,2023,6,Friday,7
1320,2023-05-26,204,303,103,7,249,1743,366,FALSE,13:35,2023,5,Friday,13
1321,2023-11-21,205,302,105,9,269,2417,604,TRUE,12:44,2023,11,Tuesday,12
1322,2024-07-21,203,303,102,2,109,218,65,FALSE,23:49,2024,7,Sunday,23
1323,2024-05-14,203,301,104,4,103,412,62,FALSE,17:39,2024,5,Tuesday,17
1324,2024-04-16,205,301,103,1,33,33,6,FALSE,16:36,2024,4,Tuesday,16
1325,2024-07-04,202,305,103,1,418,418,79,FALSE,04:33,2024,7,Thursday,4
1326,2023-05-13,203,302,105,8,272,2173,456,FALSE,01:43,2023,5,Saturday,1
1327,2024-01-28,202,301,105,8,135,1080,270,FALSE,07:48,2024,1,Sunday,7
1328,2024-04-09,201,303,103,3,315,945,283,FALSE,03:40,2024,4,Tuesday,3
1329,2023-06-27,205,303,104,6,221,1325,199,FALSE,18:52,2023,6,Tuesday,18
1330,2023-11-12,205,304,104,1,399,399,68,TRUE,19:10,2023,11,Sunday,19
1331,2023-12-03,204,301,102,8,196,1571,298,FALSE,08:07,2023,12,Sunday,8
1332,2023-01-24,202,304,104,5,415,2077,436,FALSE,08:43,2023,1,Tuesday,8
1333,2023-09-28,204,302,104,7,287,2011,503,FALSE,06:05,2023,9,Thursday,6
1334,2024-04-01,205,303,103,6,128,770,231,FALSE,18:21,2024,4,Monday,18
1335,2023-07-25,203,303,103,6,247,1483,222,FALSE,11:06,2023,7,Tuesday,11
1336,2022-11-13,205,303,102,5,248,1239,211,FALSE,18:55,2022,11,Sunday,18
1337,2023-09-29,203,303,102,6,290,1738,330,FALSE,17:10,2023,9,Friday,17
1338,2023-04-06,203,305,103,1,142,142,30,TRUE,04:27,2023,4,Thursday,4
1339,2024-05-29,204,303,103,2,374,749,187,TRUE,01:45,2024,5,Wednesday,1
1340,2023-04-13,204,305,101,2,344,688,206,FALSE,02:20,2023,4,Thursday,2
1341,2024-08-04,203,302,104,5,60,298,45,FALSE,06:14,2024,8,Sunday,6
1342,2023-09-26,201,303,102,3,119,357,61,TRUE,09:28,2023,9,Tuesday,9
1343,2023-08-27,205,305,105,4,371,1483,282,FALSE,05:05,2023,8,Sunday,5
1344,2024-03-01,204,304,105,2,431,862,181,FALSE,12:13,2024,3,Friday,12
1345,2023-10-26,202,302,105,8,257,2055,514,FALSE,10:00,2023,10,Thursday,10
1346,2024-05-11,201,301,103,9,172,1547,464,FALSE,06:09,2024,5,Saturday,6
1347,2024-07-31,201,304,104,4,174,695,104,TRUE,13:02,2024,7,Wednesday,13
1348,2022-11-26,201,303,102,4,254,1014,172,FALSE,07:50,2022,11,Saturday,7
1349,2023-02-12,202,303,102,4,142,570,108,FALSE,03:30,2023,2,Sunday,3
1350,2024-09-25,204,305,103,6,44,265,56,TRUE,12:15,2024,9,Wednesday,12
1351,2023-04-06,203,305,104,8,376,3008,752,FALSE,20:29,2023,4,Thursday,20
1352,2023-07-31,204,305,102,2,165,329,99,FALSE,14:11,2023,7,Monday,14
1353,2023-02-18,203,303,101,1,174,174,26,FALSE,03:03,2023,2,Saturday,3
1354,2022-12-18,205,301,102,4,141,563,96,FALSE,01:33,2022,12,Sunday,1
1355,2023-10-22,204,301,101,5,104,518,98,FALSE,22:19,2023,10,Sunday,22
1356,2023-07-13,205,303,105,9,70,627,132,FALSE,21:51,2023,7,Thursday,21
1357,2023-10-22,203,303,105,9,242,2175,544,FALSE,15:28,2023,10,Sunday,15
1358,2024-07-27,201,304,104,2,308,617,185,TRUE,21:23,2024,7,Saturday,21
1359,2023-01-09,205,304,103,9,151,1360,204,FALSE,14:17,2023,1,Monday,14
1360,2023-09-21,205,303,101,10,275,2751,468,FALSE,02:46,2023,9,Thursday,2
1361,2023-08-21,202,304,102,6,98,587,111,FALSE,19:54,2023,8,Monday,19
1362,2023-12-16,202,303,101,10,100,1004,211,FALSE,11:52,2023,12,Saturday,11
1363,2023-02-28,201,303,104,1,207,207,52,FALSE,13:50,2023,2,Tuesday,13
1364,2023-02-13,201,302,104,6,121,723,217,FALSE,04:44,2023,2,Monday,4
1365,2024-05-19,203,303,101,5,176,879,132,TRUE,04:44,2024,5,Sunday,4
1366,2023-10-08,201,301,105,4,398,1593,271,FALSE,20:19,2023,10,Sunday,20
1367,2023-11-09,201,304,101,10,413,4129,785,FALSE,03:35,2023,11,Thursday,3
1368,2024-08-01,203,304,102,5,262,1309,275,FALSE,16:08,2024,8,Thursday,16
1369,2022-12-19,201,302,104,7,30,213,53,TRUE,19:29,2022,12,Monday,19
1370,2023-08-24,204,303,105,10,230,2298,689,FALSE,16:32,2023,8,Thursday,16
1371,2024-05-29,201,301,104,6,378,2266,340,FALSE,03:22,2024,5,Wednesday,3
1372,2023-02-13,203,302,103,3,160,481,82,TRUE,14:05,2023,2,Monday,14
1373,2024-07-03,205,305,103,10,33,334,63,TRUE,23:43,2024,7,Wednesday,23
1374,2023-11-05,205,303,103,8,200,1598,335,FALSE,01:04,2023,11,Sunday,1
1375,2023-11-15,201,304,101,1,394,394,99,FALSE,03:37,2023,11,Wednesday,3
1376,2023-09-16,204,304,103,1,343,343,103,FALSE,16:13,2023,9,Saturday,16
1377,2023-05-01,201,301,101,2,435,870,130,FALSE,00:45,2023,5,Monday,0
1378,2024-08-11,202,303,101,2,178,357,61,TRUE,17:06,2024,8,Sunday,17
1379,2023-11-16,201,304,104,8,57,453,86,FALSE,15:04,2023,11,Thursday,15
1380,2024-08-08,201,302,102,2,136,273,57,TRUE,03:12,2024,8,Thursday,3
1381,2024-08-13,203,303,101,4,113,453,113,FALSE,08:39,2024,8,Tuesday,8
1382,2024-03-25,202,303,104,4,301,1205,361,FALSE,19:02,2024,3,Monday,19
1383,2024-08-13,203,302,104,2,222,444,67,TRUE,04:39,2024,8,Tuesday,4
1384,2024-02-18,205,305,103,3,341,1023,174,FALSE,20:10,2024,2,Sunday,20
1385,2023-10-11,202,304,103,10,247,2471,469,FALSE,02:57,2023,10,Wednesday,2
1386,2023-06-12,203,302,103,6,229,1374,288,FALSE,00:42,2023,6,Monday,0
1387,2022-12-23,202,305,102,9,396,3561,890,TRUE,01:04,2022,12,Friday,1
1388,2023-08-30,202,302,105,2,418,836,251,FALSE,00:03,2023,8,Wednesday,0
1389,2024-04-10,205,302,105,9,163,1463,220,FALSE,00:22,2024,4,Wednesday,0
1390,2023-07-14,204,301,103,10,35,349,59,TRUE,22:15,2023,7,Friday,22
1391,2023-11-03,204,303,103,5,84,421,80,TRUE,10:45,2023,11,Friday,10
1392,2022-12-29,204,303,101,4,364,1456,306,FALSE,22:27,2022,12,Thursday,22
1393,2024-08-28,205,301,101,1,167,167,42,FALSE,04:59,2024,8,Wednesday,4
1394,2022-11-19,205,305,102,1,414,414,124,FALSE,20:30,2022,11,Saturday,20
1395,2023-04-13,201,303,104,9,209,1878,282,FALSE,23:59,2023,4,Thursday,23
1396,2023-02-12,202,301,104,5,95,474,81,FALSE,11:21,2023,2,Sunday,11
1397,2023-06-16,201,304,102,6,354,2123,403,FALSE,19:35,2023,6,Friday,19
1398,2023-08-17,205,303,104,4,340,1359,285,FALSE,18:39,2023,8,Thursday,18
1399,2023-06-09,202,303,102,8,60,481,120,FALSE,12:09,2023,6,Friday,12
1400,2023-10-07,202,303,105,6,336,2014,604,FALSE,08:09,2023,10,Saturday,8
1401,2024-09-23,203,303,101,1,198,198,30,FALSE,21:22,2024,9,Monday,21
1402,2024-04-19,204,303,105,2,234,467,79,FALSE,08:01,2024,4,Friday,8
1403,2024-02-13,203,304,103,7,244,1705,324,FALSE,19:33,2024,2,Tuesday,19
1404,2023-03-31,205,303,103,5,431,2155,453,FALSE,06:28,2023,3,Friday,6
1405,2024-07-06,205,303,102,9,405,3644,911,FALSE,23:26,2024,7,Saturday,23
1406,2023-10-17,203,303,104,10,111,1111,333,FALSE,11:30,2023,10,Tuesday,11
1407,2024-06-23,203,301,105,2,99,198,30,FALSE,13:21,2024,6,Sunday,13
1408,2023-06-02,203,301,101,6,293,1757,299,FALSE,17:28,2023,6,Friday,17
1409,2023-01-19,201,302,103,5,420,2099,399,FALSE,20:13,2023,1,Thursday,20
1410,2024-03-23,205,303,105,2,431,862,181,FALSE,09:11,2024,3,Saturday,9
1411,2024-03-03,203,305,104,10,46,457,114,FALSE,07:35,2024,3,Sunday,7
1412,2022-12-06,203,304,103,7,148,1033,310,FALSE,12:54,2022,12,Tuesday,12
1413,2024-07-17,204,305,104,5,122,611,92,FALSE,14:10,2024,7,Wednesday,14
1414,2024-09-08,205,301,101,9,370,3331,566,FALSE,14:49,2024,9,Sunday,14
1415,2023-07-29,203,304,101,5,385,1924,366,FALSE,23:26,2023,7,Saturday,23
1416,2023-03-29,202,305,105,10,274,2742,576,FALSE,14:46,2023,3,Wednesday,14
1417,2023-09-19,203,302,105,1,44,44,11,FALSE,18:58,2023,9,Tuesday,18
1418,2024-06-23,203,302,104,4,39,157,47,TRUE,05:05,2024,6,Sunday,5
1419,2023-08-04,204,301,105,7,116,810,122,TRUE,02:07,2023,8,Friday,2
1420,2023-04-19,204,305,104,8,267,2139,364,TRUE,12:05,2023,4,Wednesday,12
1421,2023-09-07,203,301,101,5,319,1595,303,FALSE,17:45,2023,9,Thursday,17
1422,2023-02-21,205,302,103,2,318,636,134,FALSE,19:56,2023,2,Tuesday,19
1423,2024-09-15,203,304,104,2,212,423,106,FALSE,16:21,2024,9,Sunday,16
1424,2022-12-31,201,302,101,4,432,1728,519,FALSE,04:06,2022,12,Saturday,4
1425,2023-06-11,205,301,102,6,370,2221,333,FALSE,12:29,2023,6,Sunday,12
1426,2024-01-31,203,305,105,10,275,2748,467,TRUE,21:26,2024,1,Wednesday,21
1427,2023-09-18,204,304,105,4,132,528,100,TRUE,10:37,2023,9,Monday,10
1428,2024-05-09,204,303,101,7,434,3036,637,FALSE,22:04,2024,5,Thursday,22
1429,2023-11-13,201,305,102,5,43,214,54,FALSE,08:45,2023,11,Monday,8
1430,2022-11-27,204,305,101,9,410,3686,1106,FALSE,16:24,2022,11,Sunday,16
1431,2024-08-11,201,305,104,4,186,742,111,TRUE,05:23,2024,8,Sunday,5
1432,2023-01-17,201,301,105,1,256,256,44,TRUE,06:49,2023,1,Tuesday,6
1433,2024-06-18,204,301,104,5,291,1455,276,FALSE,04:44,2024,6,Tuesday,4
1434,2023-11-14,202,303,105,8,229,1833,385,FALSE,16:00,2023,11,Tuesday,16
1435,2023-04-15,204,302,104,3,271,814,204,FALSE,21:51,2023,4,Saturday,21
1436,2024-04-21,201,303,104,10,141,1409,423,FALSE,16:19,2024,4,Sunday,16
1437,2022-12-05,202,305,103,3,64,193,29,FALSE,01:01,2022,12,Monday,1
1438,2024-05-31,203,305,102,5,119,597,101,FALSE,17:18,2024,5,Friday,17
1439,2022-10-27,201,303,105,2,205,411,78,FALSE,13:26,2022,10,Thursday,13
1440,2023-11-19,203,302,101,7,403,2820,592,FALSE,09:33,2023,11,Sunday,9
1441,2024-06-30,205,305,104,4,154,617,154,FALSE,00:31,2024,6,Sunday,0
1442,2024-09-20,202,303,101,4,283,1130,339,FALSE,15:43,2024,9,Friday,15
1443,2024-06-23,203,304,102,6,262,1573,236,FALSE,20:13,2024,6,Sunday,20
1444,2023-01-05,202,302,104,3,214,643,109,TRUE,12:40,2023,1,Thursday,12
1445,2023-04-12,203,305,105,2,109,219,42,FALSE,07:23,2023,4,Wednesday,7
1446,2024-04-14,204,301,102,6,327,1959,411,FALSE,23:27,2024,4,Sunday,23
1447,2023-08-03,203,302,101,10,131,1309,327,FALSE,07:17,2023,8,Thursday,7
1448,2024-07-18,202,304,103,10,235,2352,706,FALSE,08:40,2024,7,Thursday,8
1449,2023-09-15,204,304,101,6,102,611,92,FALSE,17:29,2023,9,Friday,17
1450,2023-03-31,201,302,104,6,302,1815,308,FALSE,20:54,2023,3,Friday,20
1451,2023-10-10,202,304,101,10,68,680,129,FALSE,15:32,2023,10,Tuesday,15
1452,2024-09-17,205,305,104,6,317,1904,400,FALSE,01:50,2024,9,Tuesday,1
1453,2023-08-18,204,302,101,1,43,43,11,FALSE,10:06,2023,8,Friday,10
1454,2023-03-10,201,305,103,8,159,1272,381,FALSE,15:46,2023,3,Friday,15
1455,2024-04-17,203,303,102,3,185,554,83,TRUE,06:58,2024,4,Wednesday,6
1456,2024-01-11,205,305,102,5,138,691,117,FALSE,20:34,2024,1,Thursday,20
1457,2023-02-23,202,305,104,5,372,1859,353,FALSE,15:47,2023,2,Thursday,15
1458,2024-05-27,204,302,103,8,87,692,145,TRUE,02:28,2024,5,Monday,2
1459,2024-08-11,204,304,101,4,215,861,215,FALSE,08:08,2024,8,Sunday,8
1460,2024-07-13,204,303,101,9,174,1564,469,TRUE,08:05,2024,7,Saturday,8
1461,2024-08-21,204,303,101,10,195,1949,292,TRUE,11:09,2024,8,Wednesday,11
1462,2023-03-05,201,303,105,7,62,433,74,FALSE,20:41,2023,3,Sunday,20
1463,2024-05-26,203,301,103,8,326,2607,495,FALSE,12:21,2024,5,Sunday,12
1464,2023-03-25,202,304,103,2,261,521,109,FALSE,23:19,2023,3,Saturday,23
1465,2023-05-18,205,303,104,3,137,411,103,FALSE,13:25,2023,5,Thursday,13
1466,2024-10-15,201,301,105,5,52,259,78,FALSE,18:26,2024,10,Tuesday,18
1467,2022-12-26,205,301,103,2,94,188,28,FALSE,03:44,2022,12,Monday,3
1468,2024-10-02,201,305,103,10,406,4064,691,TRUE,05:10,2024,10,Wednesday,5
1469,2024-05-11,202,303,105,3,249,747,142,FALSE,04:20,2024,5,Saturday,4
1470,2024-06-15,201,305,103,5,149,745,157,FALSE,08:49,2024,6,Saturday,8
1471,2023-03-05,203,302,104,6,316,1893,473,TRUE,18:17,2023,3,Sunday,18
1472,2024-04-04,202,301,103,4,198,792,238,FALSE,17:11,2024,4,Thursday,17
1473,2022-12-19,205,304,101,4,281,1123,168,FALSE,02:46,2022,12,Monday,2
1474,2024-06-10,201,305,102,4,157,629,107,FALSE,15:39,2024,6,Monday,15
1475,2023-11-02,201,305,101,2,168,336,64,FALSE,21:59,2023,11,Thursday,21
1476,2024-10-08,201,305,105,9,250,2253,473,TRUE,09:00,2024,10,Tuesday,9
1477,2023-06-09,205,304,102,1,378,378,94,FALSE,00:53,2023,6,Friday,0
1478,2024-03-06,202,302,105,4,50,200,60,FALSE,05:08,2024,3,Wednesday,5
1479,2024-04-29,202,303,101,5,413,2066,310,TRUE,00:55,2024,4,Monday,0
1480,2024-01-04,202,303,101,10,50,503,86,FALSE,16:06,2024,1,Thursday,16
1481,2024-03-22,202,304,102,6,435,2609,496,FALSE,07:20,2024,3,Friday,7
1482,2024-05-29,201,304,105,6,349,2095,440,TRUE,16:32,2024,5,Wednesday,16
1483,2023-05-16,201,303,101,10,328,3282,821,FALSE,19:44,2023,5,Tuesday,19
1484,2023-09-28,204,303,103,8,425,3403,1021,FALSE,17:27,2023,9,Thursday,17
1485,2023-08-26,205,303,103,8,79,631,95,FALSE,18:59,2023,8,Saturday,18
1486,2023-04-22,203,302,105,1,46,46,8,FALSE,03:13,2023,4,Saturday,3
1487,2023-08-31,203,302,102,3,213,640,122,FALSE,16:48,2023,8,Thursday,16
1488,2024-02-13,204,301,102,4,136,544,114,FALSE,06:09,2024,2,Tuesday,6
1489,2023-06-20,202,302,104,8,382,3059,765,FALSE,05:46,2023,6,Tuesday,5
1490,2023-06-17,204,305,104,1,314,314,94,FALSE,11:40,2023,6,Saturday,11
1491,2023-06-18,205,301,101,3,244,733,110,TRUE,21:57,2023,6,Sunday,21
1492,2023-12-14,202,305,101,8,66,525,89,FALSE,23:15,2023,12,Thursday,23
1493,2024-01-25,203,301,103,7,72,502,95,FALSE,01:24,2024,1,Thursday,1
1494,2024-05-22,204,303,105,5,212,1061,223,TRUE,20:14,2024,5,Wednesday,20
1495,2024-09-19,205,301,103,8,156,1249,312,FALSE,21:32,2024,9,Thursday,21
1496,2023-12-27,202,304,105,9,422,3794,1138,FALSE,06:35,2023,12,Wednesday,6
1497,2023-09-16,202,301,103,5,50,249,37,FALSE,23:16,2023,9,Saturday,23
1498,2022-12-27,204,303,101,4,370,1482,252,FALSE,16:55,2022,12,Tuesday,16
1499,2024-05-17,203,302,101,8,386,3086,586,TRUE,08:43,2024,5,Friday,8
1500,2023-09-20,201,305,102,3,73,218,46,TRUE,11:42,2023,9,Wednesday,11
1501,2022-12-17,202,305,101,3,100,301,75,TRUE,04:35,2022,12,Saturday,4
1502,2024-07-08,204,302,101,1,150,150,45,FALSE,22:20,2024,7,Monday,22
1503,2023-04-29,204,304,101,9,424,3813,572,FALSE,03:26,2023,4,Saturday,3
1504,2024-06-06,202,303,103,10,390,3896,662,TRUE,20:37,2024,6,Thursday,20
1505,2024-05-14,202,305,102,6,167,1002,190,TRUE,23:15,2024,5,Tuesday,23
1506,2023-10-20,201,305,102,2,355,710,149,FALSE,11:53,2023,10,Friday,11
1507,2024-04-23,204,303,104,10,367,3669,917,FALSE,17:56,2024,4,Tuesday,17
1508,2024-07-10,201,302,105,5,200,998,299,FALSE,17:53,2024,7,Wednesday,17
1509,2023-11-03,201,305,102,9,64,574,86,FALSE,04:51,2023,11,Friday,4
1510,2024-06-26,204,302,103,2,341,682,116,FALSE,13:03,2024,6,Wednesday,13
1511,2023-12-26,201,303,102,6,116,699,133,FALSE,16:19,2023,12,Tuesday,16
1512,2024-09-01,201,305,101,4,308,1233,259,FALSE,19:49,2024,9,Sunday,19
1513,2024-05-20,205,302,101,3,131,393,98,FALSE,20:29,2024,5,Monday,20
1514,2023-07-23,202,304,101,6,417,2505,751,FALSE,14:43,2023,7,Sunday,14
1515,2024-10-16,203,303,102,3,320,961,144,FALSE,12:09,2024,10,Wednesday,12
1516,2022-12-03,202,304,105,2,390,779,132,FALSE,16:06,2022,12,Saturday,16
1517,2024-06-30,202,303,101,7,356,2494,474,FALSE,10:30,2024,6,Sunday,10
1518,2023-08-24,205,304,105,9,220,1980,416,FALSE,13:19,2023,8,Thursday,13
1519,2023-07-02,205,301,104,10,105,1047,262,FALSE,10:36,2023,7,Sunday,10
1520,2023-12-07,204,302,103,10,177,1766,530,FALSE,03:45,2023,12,Thursday,3
1521,2024-02-14,204,304,104,1,402,402,60,FALSE,21:38,2024,2,Wednesday,21
1522,2024-03-04,205,303,103,6,396,2374,404,TRUE,07:29,2024,3,Monday,7
1523,2024-05-17,202,301,105,9,192,1725,328,FALSE,02:35,2024,5,Friday,2
1524,2023-04-09,205,303,104,4,156,624,131,TRUE,19:21,2023,4,Sunday,19
1525,2023-08-24,204,305,101,9,240,2163,541,TRUE,09:36,2023,8,Thursday,9
1526,2024-04-26,202,303,104,3,114,342,103,FALSE,17:58,2024,4,Friday,17
1527,2023-11-27,203,304,105,7,334,2339,351,TRUE,08:30,2023,11,Monday,8
1528,2023-02-11,202,302,103,2,301,603,103,FALSE,00:46,2023,2,Saturday,0
1529,2023-11-19,202,303,101,8,254,2034,386,FALSE,04:16,2023,11,Sunday,4
1530,2023-03-20,205,303,102,3,390,1169,246,FALSE,12:39,2023,3,Monday,12
1531,2024-04-05,205,304,101,2,354,707,177,FALSE,07:01,2024,4,Friday,7
1532,2024-01-17,205,302,102,3,348,1045,314,FALSE,18:13,2024,1,Wednesday,18
1533,2024-10-21,203,304,103,8,232,1855,278,FALSE,09:01,2024,10,Monday,9
1534,2024-09-28,203,302,103,3,179,536,91,FALSE,07:32,2024,9,Saturday,7
1535,2023-02-14,201,301,105,2,234,467,89,FALSE,07:00,2023,2,Tuesday,7
1536,2024-08-29,202,304,103,1,373,373,78,TRUE,08:59,2024,8,Thursday,8
1537,2024-01-04,202,302,104,6,148,885,221,FALSE,03:24,2024,1,Thursday,3
1538,2024-05-31,203,305,105,2,285,570,171,FALSE,22:42,2024,5,Friday,22
1539,2023-04-28,204,303,105,1,60,60,9,FALSE,13:15,2023,4,Friday,13
1540,2024-06-18,204,305,103,4,138,554,94,FALSE,08:45,2024,6,Tuesday,8
1541,2024-02-22,202,301,101,9,417,3751,713,FALSE,01:52,2024,2,Thursday,1
1542,2024-03-07,205,302,104,1,29,29,6,FALSE,17:20,2024,3,Thursday,17
1543,2024-03-28,203,303,104,3,153,459,115,FALSE,21:43,2024,3,Thursday,21
1544,2023-12-25,205,304,102,9,302,2717,815,FALSE,11:30,2023,12,Monday,11
1545,2024-06-28,201,304,102,10,404,4045,607,FALSE,14:51,2024,6,Friday,14
1546,2024-02-15,205,303,102,2,90,179,30,FALSE,12:10,2024,2,Thursday,12
1547,2023-10-29,205,302,102,2,435,870,165,FALSE,08:16,2023,10,Sunday,8
1548,2024-01-26,204,304,102,9,178,1606,337,FALSE,12:50,2024,1,Friday,12
1549,2024-08-07,204,302,101,7,289,2022,506,TRUE,20:04,2024,8,Wednesday,20
1550,2022-10-30,204,305,105,8,164,1310,393,FALSE,03:53,2022,10,Sunday,3
1551,2023-01-23,204,304,103,3,276,828,124,FALSE,16:15,2023,1,Monday,16
1552,2023-12-26,201,301,103,5,186,928,158,FALSE,02:03,2023,12,Tuesday,2
1553,2023-11-27,205,304,101,5,53,264,50,FALSE,18:50,2023,11,Monday,18
1554,2023-03-07,202,303,101,3,265,795,167,FALSE,04:57,2023,3,Tuesday,4
1555,2023-11-03,203,301,104,3,353,1058,265,FALSE,04:58,2023,11,Friday,4
1556,2023-09-02,201,303,104,9,371,3340,1002,FALSE,23:40,2023,9,Saturday,23
1557,2024-03-17,202,302,101,1,167,167,25,FALSE,21:16,2024,3,Sunday,21
1558,2024-08-09,201,301,101,8,412,3296,560,FALSE,21:58,2024,8,Friday,21
1559,2023-10-28,205,305,103,10,288,2879,547,FALSE,16:26,2023,10,Saturday,16
1560,2024-08-30,203,302,105,3,321,963,202,FALSE,13:07,2024,8,Friday,13
1561,2024-06-21,203,304,103,2,310,619,155,FALSE,00:15,2024,6,Friday,0
1562,2024-01-03,202,302,105,1,70,70,21,TRUE,18:33,2024,1,Wednesday,18
1563,2023-11-02,204,302,102,6,377,2264,340,FALSE,19:31,2023,11,Thursday,19
1564,2023-10-04,202,304,104,6,57,342,58,FALSE,17:19,2023,10,Wednesday,17
1565,2024-02-05,202,301,105,7,249,1742,331,FALSE,07:24,2024,2,Monday,7
1566,2023-08-23,205,301,103,10,110,1105,232,FALSE,22:39,2023,8,Wednesday,22
1567,2023-09-12,203,305,104,1,199,199,50,FALSE,14:27,2023,9,Tuesday,14
1568,2023-06-15,204,302,105,10,232,2323,697,FALSE,23:19,2023,6,Thursday,23
1569,2024-09-29,203,302,104,5,423,2117,318,TRUE,10:43,2024,9,Sunday,10
1570,2024-04-06,204,303,101,2,284,569,97,FALSE,19:12,2024,4,Saturday,19
1571,2023-08-23,202,301,103,1,94,94,18,FALSE,21:51,2023,8,Wednesday,21
1572,2022-10-27,201,301,101,1,113,113,24,FALSE,11:00,2022,10,Thursday,11
1573,2024-04-25,203,305,104,8,305,2439,610,FALSE,04:11,2024,4,Thursday,4
1574,2023-03-27,202,304,104,7,380,2657,797,FALSE,22:07,2023,3,Monday,22
1575,2024-02-05,204,302,105,10,408,4079,612,FALSE,10:59,2024,2,Monday,10
1576,2023-06-16,205,304,102,10,229,2288,389,FALSE,23:29,2023,6,Friday,23
1577,2024-09-27,204,304,104,8,238,1901,361,FALSE,07:11,2024,9,Friday,7
1578,2024-03-25,205,301,101,5,309,1546,325,FALSE,11:23,2024,3,Monday,11
1579,2023-05-05,202,301,101,1,312,312,78,FALSE,13:59,2023,5,Friday,13
1580,2024-08-19,201,302,104,9,237,2134,640,FALSE,18:47,2024,8,Monday,18
1581,2024-07-02,204,304,105,4,322,1290,193,FALSE,20:02,2024,7,Tuesday,20
1582,2023-06-18,201,303,104,8,396,3171,539,FALSE,09:27,2023,6,Sunday,9
1583,2024-01-22,205,301,105,10,257,2571,488,FALSE,19:50,2024,1,Monday,19
1584,2022-12-30,204,302,104,2,245,490,103,FALSE,11:58,2022,12,Friday,11
1585,2023-07-24,204,305,102,10,71,706,177,FALSE,06:46,2023,7,Monday,6
1586,2023-12-19,205,304,105,5,321,1605,481,TRUE,08:42,2023,12,Tuesday,8
1587,2023-01-31,205,303,105,4,359,1435,215,FALSE,15:33,2023,1,Tuesday,15
1588,2024-01-21,203,303,103,1,139,139,24,FALSE,19:40,2024,1,Sunday,19
1589,2024-05-03,203,304,104,1,255,255,48,FALSE,11:35,2024,5,Friday,11
1590,2023-11-09,204,302,102,3,61,183,38,FALSE,14:02,2023,11,Thursday,14
1591,2023-04-16,202,305,104,5,112,560,140,TRUE,16:22,2023,4,Sunday,16
1592,2023-08-23,201,303,105,8,261,2090,627,FALSE,19:37,2023,8,Wednesday,19
1593,2023-06-15,202,303,102,1,197,197,30,TRUE,07:51,2023,6,Thursday,7
1594,2023-02-06,203,304,105,10,356,3559,605,FALSE,04:59,2023,2,Monday,4
1595,2023-06-07,201,304,101,9,66,596,113,FALSE,02:46,2023,6,Wednesday,2
1596,2024-03-05,202,301,102,10,142,1420,298,FALSE,12:18,2024,3,Tuesday,12
1597,2023-03-28,204,305,101,3,299,898,224,FALSE,21:17,2023,3,Tuesday,21
1598,2024-02-29,202,305,103,3,408,1224,367,FALSE,03:32,2024,2,Thursday,3
1599,2023-04-03,205,303,105,1,422,422,63,TRUE,18:49,2023,4,Monday,18
1600,2024-03-21,201,304,105,6,409,2451,417,TRUE,11:15,2024,3,Thursday,11
1601,2023-08-08,203,303,104,4,186,745,142,FALSE,13:50,2023,8,Tuesday,13
1602,2023-08-16,205,303,105,7,285,1998,420,FALSE,05:51,2023,8,Wednesday,5
1603,2024-09-05,205,302,102,6,149,894,224,FALSE,10:43,2024,9,Thursday,10
1604,2024-08-06,202,301,105,7,125,876,263,FALSE,01:00,2024,8,Tuesday,1
1605,2024-08-04,203,301,105,8,86,686,103,FALSE,08:33,2024,8,Sunday,8
1606,2023-12-30,202,303,105,4,186,743,126,TRUE,10:11,2023,12,Saturday,10
1607,2024-05-30,205,304,102,6,364,2183,415,FALSE,23:57,2024,5,Thursday,23
1608,2023-09-24,203,301,105,5,357,1783,374,FALSE,19:24,2023,9,Sunday,19
